sefer,perek,pasuk,darga,etnakhta,gadol,geresh,gereshmukdam,gershayim,kadma,karnepara,katan,mapakh,merkha,merkhakfula,munakh,pashta,pazer,revii,segol,shalshelet,sofpasuk,telishagedola,telishaketana,tevir,tipkha,tsinnorit,wordcount,yerakhbenyomo,yetiv,zarka
bereshit,9,8,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,8,0,0,0
bereshit,9,9,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,9,0,0,0
bereshit,9,10,1,1,0,0,0,0,1,0,2,1,2,0,2,2,0,0,0,0,1,0,0,1,2,0,18,0,0,0
bereshit,9,11,1,1,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,1,0,0,2,2,0,17,0,0,0
bereshit,9,12,0,1,0,0,0,0,0,0,1,1,1,0,4,2,0,2,0,0,1,0,0,1,2,0,18,0,0,0
bereshit,9,13,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,2,0,10,0,0,0
bereshit,9,14,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,8,0,0,0
bereshit,9,15,0,1,0,0,0,0,1,0,2,2,1,0,2,2,0,1,0,0,1,0,0,1,2,0,20,0,0,0
bereshit,9,16,0,1,0,0,0,0,0,0,3,0,2,0,3,2,0,1,0,0,1,0,0,0,2,0,18,0,0,0
bereshit,9,17,0,1,1,0,0,0,0,0,1,1,3,0,1,1,0,0,0,0,1,0,0,0,2,0,16,0,0,0
bereshit,9,18,0,1,1,0,0,0,0,0,1,0,1,0,2,1,0,1,0,0,1,0,0,0,2,0,13,0,0,0
bereshit,9,19,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,8,0,0,0
bereshit,9,20,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,6,0,0,0
bereshit,9,21,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,7,0,0,0
bereshit,9,22,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,1,0,0,0,2,0,11,0,1,0
bereshit,9,23,0,1,1,1,0,0,1,0,3,0,2,0,4,3,0,1,0,0,1,0,1,0,2,0,21,0,0,0
bereshit,9,24,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,2,0,10,0,0,0
bereshit,9,25,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,7,0,0,0
bereshit,9,26,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,2,0,9,0,0,0
bereshit,9,27,0,1,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,1,0,0,0,2,0,10,0,0,0
bereshit,9,28,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,2,0,9,0,0,0
bereshit,9,29,0,1,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,10,0,0,0
bereshit,10,1,0,1,0,0,0,0,0,0,1,0,2,0,2,1,0,0,0,0,1,0,0,1,2,0,24,0,0,0
bereshit,10,2,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,9,0,0,0
bereshit,10,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,5,0,0,0
bereshit,10,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,6,0,0,0
bereshit,10,5,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,2,0,9,0,0,0
bereshit,10,6,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,6,0,0,0
bereshit,10,7,0,1,0,0,0,0,0,0,2,0,3,0,1,1,0,0,0,0,1,0,0,0,2,0,11,0,0,0
bereshit,10,8,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,2,0,9,0,0,0
bereshit,10,9,0,1,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,1,0,0,1,2,0,14,0,0,0
bereshit,10,10,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,2,0,9,0,0,0
bereshit,10,11,0,1,0,0,0,0,0,0,1,0,2,0,2,1,0,0,0,0,1,0,0,0,2,0,13,0,0,0
bereshit,10,12,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,9,0,0,0
bereshit,10,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,10,0,0,0
bereshit,10,14,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,10,0,0,0
bereshit,10,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,7,0,0,0
bereshit,10,16,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,6,0,0,0
bereshit,10,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0
bereshit,10,18,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,10,0,0,0
bereshit,10,19,1,1,0,0,0,2,0,0,1,1,2,0,0,1,0,0,0,0,1,0,0,1,2,0,15,0,0,0
bereshit,10,20,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,7,0,0,0
bereshit,10,21,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,2,0,11,0,0,0
bereshit,10,22,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,7,0,0,0
bereshit,10,23,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,6,0,0,0
bereshit,10,24,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,8,0,0,0
bereshit,10,25,0,1,0,0,0,1,0,0,1,1,2,0,3,1,0,1,0,0,1,0,0,0,2,0,14,0,0,0
bereshit,10,26,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,10,0,0,0
bereshit,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0
bereshit,10,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0
bereshit,10,29,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,10,0,0,0
bereshit,10,30,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,7,0,0,0
bereshit,10,31,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,7,0,0,0
bereshit,10,32,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,2,0,12,0,0,0
bereshit,11,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,7,0,0,0
bereshit,11,2,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,2,0,9,0,0,0
bereshit,11,3,0,1,0,0,0,1,1,0,3,1,1,0,3,1,0,1,0,0,1,0,0,0,2,0,17,0,1,0
bereshit,11,4,0,1,0,0,0,1,0,0,1,0,1,0,3,1,0,1,0,0,1,0,0,0,2,0,17,0,0,0
bereshit,11,5,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,0,2,0,11,0,0,0
bereshit,11,6,0,1,0,0,0,0,0,0,2,2,1,0,4,3,0,1,0,0,1,0,0,1,2,0,19,0,0,0
bereshit,11,7,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,1,0,0,0,2,0,11,0,1,0
bereshit,11,8,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,2,0,11,0,0,0
bereshit,11,9,0,1,0,0,0,1,0,0,2,1,1,0,2,2,0,0,0,0,1,0,0,1,2,0,19,0,0,0
bereshit,11,10,0,1,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,1,0,0,0,2,0,26,0,2,0
bereshit,11,11,0,1,0,0,0,0,0,0,1,0,2,0,1,1,0,1,0,0,1,0,0,0,2,0,12,0,0,0
bereshit,11,12,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,8,0,0,0
bereshit,11,13,0,1,0,0,0,0,0,0,2,0,2,0,3,1,0,1,0,0,1,0,0,0,2,0,14,0,0,0
bereshit,11,14,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,7,0,0,0
bereshit,11,15,0,1,0,0,0,0,0,0,2,0,2,0,2,1,0,1,0,0,1,0,0,0,2,0,14,0,0,0
bereshit,11,16,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,8,0,0,0
bereshit,11,17,0,1,0,0,0,0,0,0,2,0,2,0,2,1,0,1,0,0,1,0,0,0,2,0,14,0,0,0
bereshit,11,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,7,0,0,0
bereshit,11,19,0,1,0,0,0,0,0,0,1,0,2,0,2,1,0,1,0,0,1,0,0,0,2,0,13,0,0,0
bereshit,11,20,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,8,0,0,0
bereshit,11,21,0,1,0,0,0,0,0,0,1,0,2,0,3,1,0,1,0,0,1,0,0,0,2,0,13,0,0,0
bereshit,11,22,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,7,0,0,0
bereshit,11,23,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,1,0,0,1,2,0,11,0,0,0
bereshit,11,24,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,8,0,0,0
bereshit,11,25,0,1,0,0,0,0,0,0,1,0,2,0,3,1,0,1,0,0,1,0,0,0,2,0,14,0,0,0
bereshit,11,26,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,11,0,0,0
bereshit,11,27,0,1,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,0,1,0,0,0,2,0,30,0,1,0
bereshit,11,28,0,1,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,1,0,0,0,2,0,10,0,0,0
bereshit,11,29,1,1,0,0,0,0,1,0,2,2,2,0,0,2,0,0,0,0,1,0,0,1,2,0,19,0,0,0
bereshit,11,30,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,6,0,0,0
bereshit,11,31,0,1,0,2,0,0,2,0,3,1,2,0,5,3,0,2,0,0,1,0,0,0,2,0,29,0,0,0
bereshit,11,32,0,1,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,1,0,0,0,2,0,10,0,0,0
bereshit,12,1,0,1,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,1,0,0,1,2,0,14,0,0,0
bereshit,12,2,0,1,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,1,0,0,0,2,0,8,0,0,0
bereshit,12,3,0,1,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,0,1,0,0,0,2,0,9,0,0,0
bereshit,12,4,0,1,0,0,0,0,1,0,2,2,1,0,2,2,0,2,0,0,1,0,0,0,2,0,34,0,0,0
bereshit,12,5,0,1,0,1,0,0,1,0,2,0,1,0,5,2,0,2,0,0,1,0,1,0,2,0,26,0,0,0
bereshit,12,6,0,1,0,0,0,0,0,0,2,1,1,0,2,1,0,0,0,0,1,0,0,0,2,0,12,0,1,0
bereshit,12,7,0,1,1,0,0,0,1,0,3,2,1,0,1,2,0,0,0,0,1,0,0,0,2,0,16,0,0,0
bereshit,12,8,0,1,0,1,0,0,1,0,2,2,1,0,2,2,0,1,0,0,1,0,0,1,2,0,20,0,0,0
bereshit,12,9,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0
bereshit,12,10,0,1,0,0,0,0,1,0,1,1,2,0,1,1,0,0,0,0,1,0,0,0,2,0,12,0,0,0
bereshit,12,11,0,1,1,0,0,0,0,0,2,0,2,0,3,1,0,0,0,0,1,0,0,1,2,0,17,0,0,0
bereshit,12,12,0,1,0,0,0,0,0,0,1,1,2,0,1,1,0,1,0,0,1,0,0,0,2,0,12,0,0,0
bereshit,12,13,0,1,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,1,0,0,0,2,0,11,0,0,0
bereshit,12,14,0,1,1,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,1,0,0,0,2,0,12,0,0,0
bereshit,12,15,0,1,0,0,0,0,0,0,1,1,3,0,1,1,0,0,0,0,1,0,0,0,2,0,12,0,0,0
bereshit,12,16,0,1,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,1,0,0,0,2,0,12,0,0,0
bereshit,12,17,1,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,2,0,13,0,0,0
bereshit,12,18,0,1,1,0,0,0,0,0,2,1,1,0,2,1,0,0,0,0,1,0,0,0,2,0,15,0,1,0
bereshit,12,19,0,1,1,0,0,0,0,0,1,1,3,0,1,1,0,0,0,0,1,0,0,1,2,0,13,0,0,0
bereshit,12,20,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,2,0,12,0,0,0
bereshit,13,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,11,0,0,0
bereshit,13,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,6,0,0,0
bereshit,13,3,0,1,0,0,0,0,1,0,2,1,2,0,0,1,0,1,0,0,1,0,0,0,2,0,17,0,0,0
bereshit,13,4,0,1,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,1,0,0,1,2,0,12,0,0,0
bereshit,13,5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,9,0,0,0
bereshit,13,6,0,1,0,0,0,0,0,0,1,1,3,0,1,1,0,0,0,0,1,0,0,1,2,0,14,0,0,0
bereshit,13,7,0,1,0,0,0,0,0,0,2,0,1,0,2,1,0,1,0,0,1,0,0,0,2,0,15,0,1,0
bereshit,13,8,0,1,0,1,0,0,2,0,1,1,2,0,2,1,0,1,0,0,1,0,0,0,2,0,18,0,0,0
bereshit,13,9,0,1,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,1,0,0,0,2,0,13,0,0,0
bereshit,13,10,0,1,0,0,0,0,0,0,3,0,1,0,5,3,0,2,0,0,1,0,0,0,2,0,25,0,0,0
bereshit,13,11,0,1,0,0,0,0,0,0,2,0,2,0,3,0,0,1,0,0,1,0,0,0,2,0,28,0,1,0
bereshit,13,12,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,1,0,0,0,2,0,22,0,0,0
bereshit,13,13,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,6,0,0,0
bereshit,13,14,0,1,0,0,0,1,0,0,2,1,2,0,4,2,0,1,0,0,1,0,0,0,2,0,21,0,0,0
bereshit,13,15,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,12,0,0,0
bereshit,13,16,0,1,0,0,0,0,0,0,1,0,1,0,4,1,0,1,0,0,1,0,0,0,2,0,16,0,0,0
bereshit,13,17,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,8,0,1,0
bereshit,13,18,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,1,0,0,2,2,0,12,0,0,0
bereshit,14,1,0,1,0,0,0,0,0,0,2,0,1,0,3,2,0,1,0,0,1,0,0,0,2,0,14,0,0,0
bereshit,14,2,0,1,0,0,0,0,0,0,1,0,1,0,6,2,0,2,0,0,1,0,0,0,2,0,19,0,0,0
bereshit,14,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,9,0,0,0
bereshit,14,4,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,0,10,0,0,0
bereshit,14,5,0,1,0,1,0,0,1,0,3,1,0,0,3,3,0,1,0,0,1,0,1,0,2,0,20,0,0,0
bereshit,14,6,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,10,0,1,0
bereshit,14,7,0,1,1,1,0,0,0,0,2,1,1,0,2,2,0,0,0,0,1,1,0,0,2,0,18,0,0,0
bereshit,14,8,0,1,0,1,0,0,1,0,1,2,1,0,2,2,0,1,0,0,1,0,0,0,2,0,17,0,0,0
bereshit,14,9,0,1,0,1,0,0,0,0,2,0,1,0,5,2,0,1,0,0,1,0,0,0,2,0,17,0,0,0
bereshit,14,10,0,1,0,0,0,0,0,0,1,1,2,0,1,1,0,1,0,0,1,0,0,1,2,0,14,0,0,0
bereshit,14,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,10,0,0,0
bereshit,14,12,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,0,12,0,0,0
bereshit,14,13,0,1,0,1,0,0,1,0,2,1,1,0,3,2,0,1,0,0,1,0,1,0,2,0,18,0,0,0
bereshit,14,14,0,1,0,1,0,0,1,0,2,1,1,0,3,1,0,1,0,0,1,0,0,0,2,0,17,0,0,0
bereshit,14,15,1,1,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,1,0,0,1,2,0,12,0,0,0
bereshit,14,16,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,2,0,15,0,0,0
bereshit,14,17,0,1,0,0,0,0,0,0,2,0,1,0,4,1,0,1,1,0,1,0,0,0,2,0,19,0,0,1
bereshit,14,18,0,1,0,0,0,0,0,0,1,0,2,0,2,1,0,0,0,0,1,0,0,0,2,0,11,0,0,0
bereshit,14,19,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,2,0,9,0,0,0
bereshit,14,20,0,1,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,2,0,11,0,0,0
bereshit,14,21,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,11,0,0,0
bereshit,14,22,0,1,0,0,0,0,1,0,1,1,2,0,2,1,0,0,0,0,1,0,0,0,2,0,14,0,0,0
bereshit,14,23,0,1,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,0,1,0,0,0,2,0,16,0,0,0
bereshit,14,24,0,1,0,0,0,0,0,0,3,0,2,0,3,2,0,1,0,0,1,0,0,0,2,0,16,0,1,0
bereshit,15,1,0,1,0,0,0,0,0,0,2,1,1,0,4,2,0,2,0,0,1,0,0,0,2,0,19,0,0,0
bereshit,15,2,0,1,0,0,0,0,0,0,2,1,1,0,3,1,0,1,0,0,1,0,0,0,2,0,16,0,0,0
bereshit,15,3,0,1,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,1,0,0,0,2,0,12,0,0,0
bereshit,15,4,0,1,0,0,0,0,1,0,2,1,1,0,2,2,0,0,0,0,1,0,0,0,2,0,15,0,0,0
bereshit,15,5,0,1,0,1,0,0,1,0,2,0,1,0,4,2,0,2,0,0,1,0,0,0,2,0,18,0,0,0
bereshit,15,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,5,0,0,0
bereshit,15,7,1,1,0,0,0,0,0,0,1,1,1,0,2,1,0,1,0,0,1,0,0,1,2,0,14,0,0,0
bereshit,15,8,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,7,0,0,0
bereshit,15,9,0,1,0,0,0,0,0,0,1,0,2,0,3,1,0,1,0,0,1,0,0,0,2,0,12,0,0,0
bereshit,15,10,0,1,0,0,0,0,0,0,1,1,2,0,2,1,0,1,0,0,1,0,0,0,2,0,17,0,0,0
bereshit,15,11,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,7,0,0,0
bereshit,15,12,0,1,0,0,0,0,0,0,1,1,3,0,1,1,0,0,0,0,1,0,0,1,2,0,13,0,0,0
bereshit,15,13,0,1,0,1,0,0,1,0,1,0,1,0,5,1,0,2,0,0,1,0,0,0,2,0,17,0,0,0
bereshit,15,14,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,2,0,12,0,0,0
bereshit,15,15,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,0,8,0,0,0
bereshit,15,16,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,2,0,11,0,0,0
bereshit,15,17,0,1,0,0,0,0,1,0,3,2,1,0,2,2,0,0,0,0,1,0,0,0,2,0,15,0,0,0
bereshit,15,18,1,1,0,0,0,0,0,0,2,0,1,0,4,1,0,2,0,0,1,0,0,1,2,0,20,0,0,0
bereshit,15,19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,6,0,0,0
bereshit,15,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0
bereshit,15,21,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,8,0,0,0
bereshit,16,1,0,1,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,1,0,0,1,2,0,11,0,0,0
bereshit,16,2,0,1,0,1,0,1,1,0,2,1,3,0,0,2,0,1,0,0,1,0,0,0,2,0,20,0,0,0
bereshit,16,3,0,1,0,0,0,1,0,0,2,1,4,0,3,2,0,1,0,0,1,0,0,1,2,0,21,0,0,0
bereshit,16,4,0,1,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,2,0,10,0,0,0
bereshit,16,5,0,1,0,0,0,0,1,0,2,1,2,0,3,2,0,1,1,0,1,0,0,0,2,0,19,0,0,1
bereshit,16,6,0,1,0,1,0,0,1,0,2,1,0,0,2,1,0,1,0,0,1,0,0,0,2,0,15,0,0,0
bereshit,16,7,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,0,11,0,0,0
bereshit,16,8,0,1,1,0,0,1,0,0,1,0,2,0,2,1,0,1,0,0,1,0,0,1,2,0,15,0,0,0
bereshit,16,9,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,2,0,10,0,0,0
bereshit,16,10,0,1,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,1,0,0,0,2,0,11,0,0,0
bereshit,16,11,0,1,0,0,0,0,0,0,2,2,2,0,2,2,0,0,0,0,1,0,0,0,2,0,16,0,0,0
bereshit,16,12,0,1,0,0,0,0,0,0,2,1,2,0,2,1,0,0,0,0,1,0,0,0,2,0,14,0,0,0
bereshit,16,13,0,1,0,0,0,0,0,0,1,1,2,0,3,1,0,1,0,0,1,0,0,1,2,0,15,0,0,0
bereshit,16,14,0,1,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,1,0,0,0,2,0,12,0,0,0
bereshit,16,15,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,12,0,0,0
bereshit,16,16,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,11,0,0,0
bereshit,17,1,0,1,0,1,0,0,1,0,2,1,3,0,3,1,0,1,0,0,1,0,0,0,2,0,20,0,0,0
bereshit,17,2,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,2,0,8,0,0,0
bereshit,17,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,0,8,0,0,0
bereshit,17,4,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,8,0,0,0
bereshit,17,5,0,1,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,1,0,0,2,2,0,14,0,0,0
bereshit,17,6,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,2,0,9,0,0,0
bereshit,17,7,1,1,0,1,0,0,2,0,1,1,0,0,2,1,0,1,0,0,1,0,0,1,2,0,16,0,0,0
bereshit,17,8,0,1,0,1,0,0,1,0,1,0,1,0,4,0,0,1,0,0,1,1,0,0,2,0,16,0,1,0
bereshit,17,9,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,2,0,12,0,0,0
bereshit,17,10,0,1,0,0,0,1,0,0,1,0,2,0,3,1,0,1,0,0,1,0,0,0,2,0,13,0,0,0
bereshit,17,11,0,1,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,2,0,9,0,0,0
bereshit,17,12,0,1,0,0,0,0,0,0,2,0,2,0,3,1,0,1,0,0,1,0,0,2,2,0,19,0,0,0
bereshit,17,13,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,2,2,0,11,0,0,0
bereshit,17,14,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,1,0,0,1,0,0,1,2,0,15,0,0,0
bereshit,17,15,0,1,0,0,0,0,0,0,2,1,2,0,1,1,0,0,0,0,1,0,0,0,2,0,14,0,0,0
bereshit,17,16,1,1,0,0,0,0,1,0,2,0,2,0,2,1,0,0,0,0,1,0,0,1,2,0,14,0,0,0
bereshit,17,17,1,1,0,0,0,0,1,0,2,1,1,0,1,1,0,1,0,0,1,0,0,1,2,0,17,0,0,0
bereshit,17,18,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,8,0,0,0
bereshit,17,19,0,1,0,0,0,0,1,0,1,1,4,0,2,2,0,2,0,0,1,0,0,1,2,0,20,0,0,0
bereshit,17,20,0,1,0,0,0,0,0,0,1,1,3,0,3,1,0,1,1,0,1,0,0,1,2,1,18,0,0,0
bereshit,17,21,0,1,0,0,0,0,1,0,1,1,0,0,2,1,0,0,0,0,1,0,1,0,2,0,13,0,0,0
bereshit,17,22,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,7,0,0,0
bereshit,17,23,0,1,1,2,0,0,2,0,2,1,1,0,5,3,0,2,0,0,1,0,0,1,2,0,29,0,0,0
bereshit,17,24,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,8,0,0,0
bereshit,17,25,0,1,0,0,0,0,1,0,2,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,10,0,0,0
bereshit,17,26,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,7,0,0,0
bereshit,17,27,0,1,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0,2,0,12,0,0,0
bereshit,18,1,0,1,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,1,0,0,1,2,0,11,0,0,0
